element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason
Fe,I,4038.7195,kpno_solar_atlas,91.8885064999363,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0400; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9464, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.642982498465765,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.070 A from the catalogued position (depth 0.668 vs 0.247 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4038.7892,kpno_solar_atlas,79.14807349995928,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0400; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9464, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.707810837853754,,False,REW -4.708 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4039.1799,kpno_solar_atlas,40.77453499997565,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0400; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9616, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.995904179562251,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.094 A from the catalogued position (depth 0.470 vs 0.030 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4039.9381,kpno_solar_atlas,64.92608199996928,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0400,lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9079, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.793955514969414,,False,REW -4.794 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4041.9114,kpno_solar_atlas,22.901214000010732,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9506, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.246728284381837,,True,
Fe,I,4042.75,kpno_solar_atlas,58.040482000000836,"integrated over +/-0.254 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.254 A from line separation | CONCERN: side-band 95th pct is 0.9601, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.8429458753861585,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.157 A from the catalogued position (depth 0.294 vs 0.105 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4043.7557,kpno_solar_atlas,92.34582199977514,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9301, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.641367658742377,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.116 A from the catalogued position (depth 0.704 vs 0.387 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4044.492,kpno_solar_atlas,114.20633599997872,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9023, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.5491737821202785,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.111 A from the catalogued position (depth 0.829 vs 0.600 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4044.7194,kpno_solar_atlas,91.0547379999794,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.7619, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.647585848998857,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.107 A from the catalogued position (depth 0.824 vs 0.061 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4045.1122,kpno_solar_atlas,119.00214200022134,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.7618, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.531375793595357,,False,REW -4.531 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4045.3908,kpno_solar_atlas,158.036218999808,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.5232, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.40820385177574,,False,"FEATURE-VERIFICATION: GF-GHOST: observed depth 0.623 vs predicted 0.097 (x6.4) at the correct position — the spectrum and the line parameters disagree; gf or identification is suspect, not the measurement"
Fe,I,4045.6681,kpno_solar_atlas,195.88518949969043,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.3187, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.314988650016324,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.118 A from the catalogued position (depth 0.806 vs 0.381 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4046.4564,kpno_solar_atlas,104.14159450005492,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.7259, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.589450642467898,,False,"FEATURE-VERIFICATION: GF-GHOST: observed depth 0.353 vs predicted 0.066 (x5.3) at the correct position — the spectrum and the line parameters disagree; gf or identification is suspect, not the measurement"
Fe,I,4047.0018,kpno_solar_atlas,48.54052050009099,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.8067, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.921028968592961,,True,
Fe,I,4048.8179,kpno_solar_atlas,103.45368599994812,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9139, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.592582275380357,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.068 A from the catalogued position (depth 0.865 vs 0.453 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4048.9492,kpno_solar_atlas,39.33125499999633,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.8722, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.01260452364065,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.117 A from the catalogued position (depth 0.257 vs 0.072 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4050.4772,kpno_solar_atlas,27.127081000073858,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9502, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.174103127713742,,True,
Fe,I,4050.6731,kpno_solar_atlas,66.29711850005275,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9643, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.786032542999328,,False,REW -4.786 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4050.7322,kpno_solar_atlas,60.96029500009355,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9644, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.8224864722891985,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.054 A from the catalogued position (depth 0.639 vs 0.174 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4051.2262,kpno_solar_atlas,48.4417024999035,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9555, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.922367094505277,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.095 A from the catalogued position (depth 0.333 vs 0.150 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4051.3285,kpno_solar_atlas,47.8502375000312,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation",,-4.927713361471159,,True,
Fe,I,4052.013,kpno_solar_atlas,75.94957200011156,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9697, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.7271454992108355,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.104 A from the catalogued position (depth 0.762 vs 0.324 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4052.6522,kpno_solar_atlas,102.06965000005535,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9640, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.598842708475258,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.064 A from the catalogued position (depth 0.640 vs 0.605 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4053.4252,kpno_solar_atlas,42.76503000008587,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation",,-4.976733382134302,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.111 A from the catalogued position (depth 0.322 vs 0.292 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4053.8219,kpno_solar_atlas,77.7989335001005,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation",,-4.7168910210054,,False,REW -4.717 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4054.709,kpno_solar_atlas,92.91202049974694,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.8548, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.639887786532761,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.110 A from the catalogued position (depth 0.799 vs 0.337 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4055.7057,kpno_solar_atlas,88.65298949959873,"integrated over +/-0.177 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.177 A from line separation | CONCERN: side-band 95th pct is 0.9337, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.660373047948606,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.160 A from the catalogued position (depth 0.878 vs 0.060 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4056.0599,kpno_solar_atlas,56.33381050007777,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9381, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.857335231511869,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.112 A from the catalogued position (depth 0.311 vs 0.251 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4056.3458,kpno_solar_atlas,77.17994749992927,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.8798, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.720630492319926,,False,REW -4.721 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4056.5386,kpno_solar_atlas,44.58312350000263,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9344, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.958985120919845,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.095 A from the catalogued position (depth 0.400 vs 0.088 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4057.4505,kpno_solar_atlas,167.9945229999062,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.6034, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.382958107256129,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.056 A from the catalogued position (depth 0.812 vs 0.620 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4057.8682,kpno_solar_atlas,87.24537700011419,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.8692, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.667555513357877,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.074 A from the catalogued position (depth 0.361 vs 0.283 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4058.5596,kpno_solar_atlas,53.99165100010583,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.8740, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.876045320089942,,False,REW -4.876 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4059.774,kpno_solar_atlas,78.15398600005496,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9298, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.715550725137061,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.059 A from the catalogued position (depth 0.734 vs 0.316 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4060.1795,kpno_solar_atlas,47.89166799999854,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9399, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.928285270926285,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.017, predicted 0.093) — the line is absent from the spectrum or misplaced in the list"
Fe,I,4060.7565,kpno_solar_atlas,42.36695850005342,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9397, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.981579660785968,,True,
Fe,I,4061.9524,kpno_solar_atlas,80.07346049987781,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9063, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.705246232189295,,False,REW -4.705 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4062.0258,kpno_solar_atlas,76.54107749981509,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9033, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.724848105832351,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.072 A from the catalogued position (depth 0.624 vs 0.218 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4063.4174,kpno_solar_atlas,171.8067310003015,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.4922, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.3738512614561325,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.112 A from the catalogued position (depth 0.795 vs 0.585 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4063.5021,kpno_solar_atlas,197.55405899988895,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.3092, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.313214531287689,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.100 A from the catalogued position (depth 0.914 vs 0.661 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4065.0438,kpno_solar_atlas,69.08910049996103,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9054, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.769655690929557,,False,REW -4.770 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4066.0218,kpno_solar_atlas,74.73410699991663,"integrated over +/-0.159 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.159 A from line separation | CONCERN: side-band 95th pct is 0.9449, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.7356508532906245,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.096 A from the catalogued position (depth 0.497 vs 0.185 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4067.4871,kpno_solar_atlas,49.760507499846746,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9140, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.912441383241196,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.110 A from the catalogued position (depth 0.225 vs 0.215 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4067.5915,kpno_solar_atlas,45.02157299991979,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.8647, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.95591666646347,,True,
Fe,I,4067.7633,kpno_solar_atlas,58.902958000078854,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.8331, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.839218568907367,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.089 A from the catalogued position (depth 0.342 vs 0.260 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4067.8509,kpno_solar_atlas,95.00103850028299,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9137, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.631636673444905,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.111 A from the catalogued position (depth 0.813 vs 0.346 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4068.611,kpno_solar_atlas,47.21103600002863,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9646, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.935402638228195,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.065 A from the catalogued position (depth 0.437 vs 0.118 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4070.0158,kpno_solar_atlas,22.652010500023263,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9690, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.254489340915187,,True,
Fe,I,4070.1873,kpno_solar_atlas,65.84978300005544,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9233, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.7910600467124675,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.086 A from the catalogued position (depth 0.707 vs 0.169 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4070.4508,kpno_solar_atlas,23.860446500013836,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.8852, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-5.23196394339033,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.114 A from the catalogued position (depth 0.159 vs 0.073 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4071.1291,kpno_solar_atlas,68.70553849998974,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.8227, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.7727231266802885,,False,REW -4.773 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4071.8895,kpno_solar_atlas,171.80020899986795,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.5819, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.374772296091038,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.116 A from the catalogued position (depth 0.909 vs 0.633 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4074.6841,kpno_solar_atlas,114.42709850029124,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.9578, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.551565058841921,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.110 A from the catalogued position (depth 0.839 vs 0.624 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4077.2375,kpno_solar_atlas,59.4823504998748,"integrated over +/-0.120 A, atlas continuum trusted (data ship pre-normalised as residual flux); segment(s) lm0404; half-width 0.120 A from line separation | CONCERN: side-band 95th pct is 0.8708, below 0.97 — the local pseudo-continuum is itself absorbed. The atlas continuum is used, but this window sits in crowded spectrum and the EW may include unresolved neighbours.",,-4.835977888204561,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.114 A from the catalogued position (depth 0.412 vs 0.064 at the line) — the EW is an upper bound on a blend, not this line"
