element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason
Fe,I,3189.8539,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.015 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3190.3964,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.256 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3191.4925,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.090 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3191.5824,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.090 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3192.2411,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.001 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3192.5897,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.033 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3194.3392,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.252 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3195.0762,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.210 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3196.4521,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.022 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3197.1882,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.115 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3197.7496,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.125 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3201.4487,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.141 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3201.61,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.021 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3202.1488,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.020 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3202.9444,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.237 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3203.7637,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.202 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3204.324,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.028 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3205.0444,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.059 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3205.5499,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.108 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3205.7972,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.001 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3205.9264,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.027 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3206.8497,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.022 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3207.5804,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.095 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3207.6752,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.095 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3208.1871,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.126 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3209.2365,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.216 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3211.1313,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.057 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3212.5574,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.118 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3212.6753,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.010 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3215.183,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.014 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3215.9907,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.065 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3216.0561,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.065 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3216.2838,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.084 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3217.127,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.143 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3217.4423,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.289 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3217.7309,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.289 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3219.0054,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.013 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3219.1694,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.018 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3220.0195,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.012 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3222.8187,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.078 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3222.9167,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.088 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3223.441,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.291 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3224.0709,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.280 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3225.0512,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.247 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3226.4043,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.047 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3227.1691,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.062 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3228.3826,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.026 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3230.4807,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.169 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3231.2785,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.173 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3232.158,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.242 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3232.5197,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.120 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3232.7011,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.031 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3232.9441,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.064 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3233.6966,kpno_solar_atlas,596.4103681606241,"PROFILE-FIT (voigt); gap 0.370 A [PER-LINE ESCAPE from near-UV ban]; model integrated; chi2_red=0.03945; sigma_fit=0.4000 A (init 0.0185, floor 0.0027); ew_err=363.03 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0320",,-3.7341540852743296,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.276 A from the catalogued position (depth 0.936 vs 0.506 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,3234.1389,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.019 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3235.4391,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.150 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3235.5888,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.141 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3235.7294,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.055 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3235.9251,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.141 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3236.4187,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.090 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3236.6054,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.019 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3236.9091,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.234 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3237.2958,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.152 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3238.0214,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.199 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3239.6587,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.173 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3240.0136,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.045 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3240.3605,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.015 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3240.9721,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.022 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3241.5023,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.087 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3241.679,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.016 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3242.984,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.172 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3244.399,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.141 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3244.5401,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.141 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3245.4771,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.189 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3245.7575,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.010 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3246.6577,kpno_solar_atlas,418.6025706150422,"PROFILE-FIT (gaussian); gap 0.329 A [PER-LINE ESCAPE from near-UV ban]; model integrated; chi2_red=0.0663; sigma_fit=0.4000 A (init 0.0186, floor 0.0028); ew_err=254.21 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0324",,-3.8896346117307137,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.310 A from the catalogued position (depth 0.913 vs 0.059 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,3248.3203,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.200 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3248.6482,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.219 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3251.4945,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.032 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3251.6664,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.023 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3251.8599,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.193 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3252.1156,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.233 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3252.3484,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.118 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3252.7488,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.023 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3253.1392,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.092 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3254.0141,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.266 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3257.0982,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.235 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3257.4596,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.096 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3258.064,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.058 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3260.1425,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.032 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3261.0079,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.133 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3261.6336,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.025 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3261.799,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.014 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3263.4395,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.060 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3264.3898,kpno_solar_atlas,518.7911856962811,"PROFILE-FIT (voigt); gap 0.338 A [PER-LINE ESCAPE from near-UV ban]; model integrated; chi2_red=0.03385; sigma_fit=0.2899 A (init 0.0187, floor 0.0028); ew_err=312.64 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0324",,-3.79880942340106,,False,REW -3.799 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,3266.4862,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.148 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3267.0223,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.019 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3268.4385,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.026 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3269.1561,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.071 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3269.5373,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.123 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3269.9577,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.190 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3270.6398,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.062 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3272.4693,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.061 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3274.328,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.179 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
Fe,I,3275.2391,kpno_solar_atlas,296.8869556507364,"PROFILE-FIT (voigt); gap 0.352 A [PER-LINE ESCAPE from near-UV ban]; model integrated; chi2_red=0.04497; sigma_fit=0.4000 A (init 0.0188, floor 0.0028); ew_err=346.65 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0324",,-4.042651893603899,,False,REW -4.043 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,3277.8215,kpno_solar_atlas,,profile fit not attempted in near-UV,,,,False,"BAND-POLICY: near-UV bans profile fitting (median gap 0.146 A) and this line does not escape it: nearest neighbour 0.004 A < 0.3 A, so no window contains this profile and excludes the neighbour's core."
