element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason
Fe,I,7225.999,kpno_solar_atlas,56.2778936792393,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0003178; sigma_fit=0.0061 A (init 0.0414, floor 0.0061); ew_err=2.39 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0720",,-5.108560062465049,,False,"FIT-PINNED: fitted sigma 0.0061 A sits on the instrumental floor 0.0061 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7228.6955,kpno_solar_atlas,39.59287575527691,"PROFILE-FIT (voigt), model integrated; chi2_red=0.001101; sigma_fit=0.0061 A (init 0.0414, floor 0.0061); ew_err=11.42 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0720",,-5.26144288393178,,False,"FIT-PINNED: fitted sigma 0.0061 A sits on the instrumental floor 0.0061 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7239.885,kpno_solar_atlas,117.69082991083182,"PROFILE-FIT (voigt), model integrated; chi2_red=0.002913; sigma_fit=0.0149 A (init 0.0415, floor 0.0061); ew_err=46.49 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0720,lm0724",,-4.788989042479414,,False,REW -4.789 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,7244.8392,kpno_solar_atlas,78.96995970028742,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0004434; sigma_fit=0.0062 A (init 0.0415, floor 0.0062); ew_err=34.98 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0724",,-4.962566834315279,,False,"FIT-PINNED: fitted sigma 0.0062 A sits on the instrumental floor 0.0062 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7252.6353,kpno_solar_atlas,188.99903766155745,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02852; sigma_fit=0.0062 A (init 0.0416, floor 0.0062); ew_err=33.55 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0724",,-4.584036246584906,,False,"FIT-PINNED: fitted sigma 0.0062 A sits on the instrumental floor 0.0062 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7256.1338,kpno_solar_atlas,26.94768093395015,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0001166; sigma_fit=0.0062 A (init 0.0416, floor 0.0062); ew_err=7.42 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0724",,-5.430183885754488,,False,"FIT-PINNED: fitted sigma 0.0062 A sits on the instrumental floor 0.0062 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7258.8813,kpno_solar_atlas,37.32629444323259,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0005925; sigma_fit=0.0062 A (init 0.0416, floor 0.0062); ew_err=71.44 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0724",,-5.288854817101223,,False,"FIT-PINNED: fitted sigma 0.0062 A sits on the instrumental floor 0.0062 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7260.9892,kpno_solar_atlas,136.35354940559273,"PROFILE-FIT (voigt), model integrated; chi2_red=0.008056; sigma_fit=0.4000 A (init 0.0416, floor 0.0062); ew_err=188.64 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0724",,-4.7263293432868165,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.530 A from the catalogued position (depth 0.296 vs 0.145 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,7261.2861,kpno_solar_atlas,140.3231234973146,"PROFILE-FIT (voigt), model integrated; chi2_red=0.009043; sigma_fit=0.0062 A (init 0.0416, floor 0.0062); ew_err=105.78 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0724",,-4.713884305386118,,False,"FIT-PINNED: fitted sigma 0.0062 A sits on the instrumental floor 0.0062 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7261.5181,kpno_solar_atlas,196.46445261941682,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01308; sigma_fit=0.3948 A (init 0.0416, floor 0.0062); ew_err=83.37 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0724",,-4.567743441656927,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.508 A from the catalogued position (depth 0.445 vs 0.297 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,7265.8928,kpno_solar_atlas,207.9924274983795,"PROFILE-FIT (voigt), model integrated; chi2_red=0.001301; sigma_fit=0.0062 A (init 0.0417, floor 0.0062); ew_err=5.95 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0724",,-4.543241462413817,,False,"FIT-PINNED: fitted sigma 0.0062 A sits on the instrumental floor 0.0062 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7268.5648,kpno_solar_atlas,32.36651022634827,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0003505; sigma_fit=0.0062 A (init 0.0417, floor 0.0062); ew_err=25.78 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0724",,-5.351352790497112,,False,"FIT-PINNED: fitted sigma 0.0062 A sits on the instrumental floor 0.0062 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7278.4914,kpno_solar_atlas,109.59815032399813,"PROFILE-FIT (voigt), model integrated; chi2_red=0.006374; sigma_fit=0.0514 A (init 0.0417, floor 0.0062); ew_err=180.64 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0724,lm0728",,-4.8222381485239145,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.429 A from the catalogued position (depth 0.432 vs 0.098 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,7282.3581,kpno_solar_atlas,111.89684241204422,"PROFILE-FIT (voigt), model integrated; chi2_red=0.009991; sigma_fit=0.0062 A (init 0.0418, floor 0.0062); ew_err=15.51 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0724,lm0728",,-4.813454199502221,,False,"FIT-PINNED: fitted sigma 0.0062 A sits on the instrumental floor 0.0062 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7284.8341,kpno_solar_atlas,56.670569167591374,"PROFILE-FIT (voigt), model integrated; chi2_red=0.002984; sigma_fit=0.0062 A (init 0.0418, floor 0.0062); ew_err=5.71 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0728",,-5.109062091407987,,False,"FIT-PINNED: fitted sigma 0.0062 A sits on the instrumental floor 0.0062 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7285.2753,kpno_solar_atlas,81.18780219099317,"PROFILE-FIT (voigt), model integrated; chi2_red=0.005157; sigma_fit=0.3727 A (init 0.0418, floor 0.0062); ew_err=10.68 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0728",,-4.952955182857811,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.435 A from the catalogued position (depth 0.306 vs 0.171 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,7288.7357,kpno_solar_atlas,203.42597971453296,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01772; sigma_fit=0.2207 A (init 0.0418, floor 0.0062); ew_err=94.53 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0728",,-4.5542457861069545,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.452 A from the catalogued position (depth 0.462 vs 0.397 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,7292.8293,kpno_solar_atlas,205.82652793734192,"PROFILE-FIT (voigt), model integrated; chi2_red=0.00729; sigma_fit=0.1539 A (init 0.0418, floor 0.0062); ew_err=48.31 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0728",,-4.549394700297803,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.220 A from the catalogued position (depth 0.443 vs 0.336 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,7293.0427,kpno_solar_atlas,202.75974082937887,"PROFILE-FIT (voigt), model integrated; chi2_red=0.007088; sigma_fit=0.2110 A (init 0.0418, floor 0.0062); ew_err=48.90 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0728",,-4.55592702888925,,False,REW -4.556 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,7295.0122,kpno_solar_atlas,92.3852864632245,"PROFILE-FIT (voigt), model integrated; chi2_red=0.002238; sigma_fit=0.0062 A (init 0.0418, floor 0.0062); ew_err=6.33 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0728",,-4.897423212749038,,False,"FIT-PINNED: fitted sigma 0.0062 A sits on the instrumental floor 0.0062 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7296.5765,kpno_solar_atlas,17.848274479352163,"PROFILE-FIT (voigt), model integrated; chi2_red=0.000316; sigma_fit=0.0254 A (init 0.0418, floor 0.0062); ew_err=4.08 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0728",,-5.611522904017013,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.000, predicted 0.114) — the line is absent from the spectrum or misplaced in the list"
Fe,I,7296.7859,kpno_solar_atlas,23.34442639329774,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0009624; sigma_fit=0.4000 A (init 0.0418, floor 0.0062); ew_err=44.33 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0728",,-5.494948396360069,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.000, predicted 0.178) — the line is absent from the spectrum or misplaced in the list"
Fe,I,7300.5292,kpno_solar_atlas,59.369662698511156,"PROFILE-FIT (voigt), model integrated; chi2_red=0.00335; sigma_fit=0.0062 A (init 0.0419, floor 0.0062); ew_err=21.94 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0728",,-5.089789760812663,,False,"FIT-PINNED: fitted sigma 0.0062 A sits on the instrumental floor 0.0062 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7306.5617,kpno_solar_atlas,50.68003847211233,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0001769; sigma_fit=0.0376 A (init 0.0419, floor 0.0062); ew_err=2.61 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0728",,-5.158876120135077,,True,
Fe,I,7307.9306,kpno_solar_atlas,89.07983261230402,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0007757; sigma_fit=0.0700 A (init 0.0419, floor 0.0062); ew_err=18.49 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0728",,-4.91401502211763,,True,
Fe,I,7311.0742,kpno_solar_atlas,138.9807750938122,"PROFILE-FIT (voigt), model integrated; chi2_red=0.001322; sigma_fit=0.0062 A (init 0.0419, floor 0.0062); ew_err=18.18 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0728",,-4.721026462171628,,False,"FIT-PINNED: fitted sigma 0.0062 A sits on the instrumental floor 0.0062 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7311.2415,kpno_solar_atlas,136.98537340342824,"PROFILE-FIT (voigt), model integrated; chi2_red=0.001282; sigma_fit=0.0062 A (init 0.0419, floor 0.0062); ew_err=17.81 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0728",,-4.7273169315723855,,False,"FIT-PINNED: fitted sigma 0.0062 A sits on the instrumental floor 0.0062 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7317.4198,kpno_solar_atlas,67.28785802454054,"PROFILE-FIT (voigt), model integrated; chi2_red=0.002337; sigma_fit=0.0062 A (init 0.0420, floor 0.0062); ew_err=8.29 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0728",,-5.036421267580864,,False,"FIT-PINNED: fitted sigma 0.0062 A sits on the instrumental floor 0.0062 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7320.6685,kpno_solar_atlas,91.97029685783204,"PROFILE-FIT (voigt), model integrated; chi2_red=0.001691; sigma_fit=0.1213 A (init 0.0420, floor 0.0062); ew_err=2.86 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0728,lm0732",,-4.900903152965868,,True,
Fe,I,7320.8331,kpno_solar_atlas,92.11553375653547,"PROFILE-FIT (voigt), model integrated; chi2_red=0.001846; sigma_fit=0.1206 A (init 0.0420, floor 0.0062); ew_err=2.93 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0728,lm0732",,-4.9002276330097665,,True,
Fe,I,7330.1371,kpno_solar_atlas,37.89032503740039,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0003489; sigma_fit=0.4000 A (init 0.0420, floor 0.0062); ew_err=107.79 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0732",,-5.2865837667584845,,True,
Fe,I,7333.5591,kpno_solar_atlas,78.25747574608238,"PROFILE-FIT (voigt), model integrated; chi2_red=0.002976; sigma_fit=0.0062 A (init 0.0420, floor 0.0062); ew_err=6.39 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0732",,-4.971788960950143,,False,"FIT-PINNED: fitted sigma 0.0062 A sits on the instrumental floor 0.0062 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7351.1111,kpno_solar_atlas,94.27620039790685,"PROFILE-FIT (voigt), model integrated; chi2_red=0.005417; sigma_fit=0.3388 A (init 0.0422, floor 0.0062); ew_err=24.60 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0732",,-4.891950915560756,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.408 A from the catalogued position (depth 0.303 vs 0.238 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,7351.5117,kpno_solar_atlas,65.12874257547361,"PROFILE-FIT (voigt), model integrated; chi2_red=0.005014; sigma_fit=0.0062 A (init 0.0422, floor 0.0062); ew_err=7.74 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0732",,-5.05260395931375,,False,"FIT-PINNED: fitted sigma 0.0062 A sits on the instrumental floor 0.0062 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7353.5103,kpno_solar_atlas,43.968293659332964,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0003461; sigma_fit=0.0062 A (init 0.0422, floor 0.0062); ew_err=4.32 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0732",,-5.223355093411715,,False,"FIT-PINNED: fitted sigma 0.0062 A sits on the instrumental floor 0.0062 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7359.9504,kpno_solar_atlas,42.48567591178041,"PROFILE-FIT (voigt), model integrated; chi2_red=0.001851; sigma_fit=0.1374 A (init 0.0422, floor 0.0063); ew_err=10.82 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0732,lm0736",,-5.238632355652304,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.391 A from the catalogued position (depth 0.239 vs 0.058 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,7363.922,kpno_solar_atlas,86.38817093426029,"PROFILE-FIT (voigt), model integrated; chi2_red=0.00142; sigma_fit=0.2165 A (init 0.0422, floor 0.0063); ew_err=5.89 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0736",,-4.930654900789381,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.185 A from the catalogued position (depth 0.268 vs 0.191 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,7365.6772,kpno_solar_atlas,29.574009289996,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0004786; sigma_fit=0.0063 A (init 0.0422, floor 0.0063); ew_err=10.15 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0736",,-5.396302477065604,,False,"FIT-PINNED: fitted sigma 0.0063 A sits on the instrumental floor 0.0063 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7366.37,kpno_solar_atlas,38.555879580426044,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0003511; sigma_fit=0.0407 A (init 0.0422, floor 0.0063); ew_err=13.97 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0736",,-5.281162913734104,,True,
Fe,I,7370.119,kpno_solar_atlas,28.34519876723693,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0001197; sigma_fit=0.0063 A (init 0.0423, floor 0.0063); ew_err=9.69 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0736",,-5.414994993381111,,False,"FIT-PINNED: fitted sigma 0.0063 A sits on the instrumental floor 0.0063 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7376.4805,kpno_solar_atlas,41.16712402785258,"PROFILE-FIT (voigt), model integrated; chi2_red=0.000148; sigma_fit=0.0063 A (init 0.0423, floor 0.0063); ew_err=4.13 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0736",,-5.253298670821755,,False,"FIT-PINNED: fitted sigma 0.0063 A sits on the instrumental floor 0.0063 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7381.3327,kpno_solar_atlas,30.74376732006486,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0006644; sigma_fit=0.4000 A (init 0.0423, floor 0.0063); ew_err=38.47 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0736",,-5.380377696222422,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.595 A from the catalogued position (depth 0.136 vs 0.062 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,7382.9157,kpno_solar_atlas,43.137389155179186,"PROFILE-FIT (voigt), model integrated; chi2_red=0.001125; sigma_fit=0.0063 A (init 0.0423, floor 0.0063); ew_err=10.55 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0736",,-5.233374053218378,,False,"FIT-PINNED: fitted sigma 0.0063 A sits on the instrumental floor 0.0063 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7386.3331,kpno_solar_atlas,105.74440222256356,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0005657; sigma_fit=0.0741 A (init 0.0424, floor 0.0063); ew_err=16.82 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0736",,-4.844171502582756,,False,REW -4.844 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,7388.6161,kpno_solar_atlas,38.91433431145844,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0002149; sigma_fit=0.4000 A (init 0.0424, floor 0.0063); ew_err=214.92 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0736",,-5.278453496353586,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.590 A from the catalogued position (depth 0.082 vs 0.021 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,7389.3075,kpno_solar_atlas,144.2878019746563,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0004384; sigma_fit=0.0636 A (init 0.0424, floor 0.0063); ew_err=5.73 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0736",,-4.709374122158386,,False,REW -4.709 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,7389.3976,kpno_solar_atlas,144.10337973774915,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0003562; sigma_fit=0.0644 A (init 0.0424, floor 0.0063); ew_err=5.90 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0736",,-4.7099348685066795,,False,REW -4.710 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,7396.5071,kpno_solar_atlas,47.100019351513794,"PROFILE-FIT (voigt), model integrated; chi2_red=0.001112; sigma_fit=0.4000 A (init 0.0424, floor 0.0063); ew_err=28.60 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0736",,-5.196005592908581,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.473 A from the catalogued position (depth 0.161 vs 0.090 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,7401.5894,kpno_solar_atlas,51.775290933131295,"PROFILE-FIT (voigt), model integrated; chi2_red=0.001052; sigma_fit=0.0244 A (init 0.0424, floor 0.0063); ew_err=2.87 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0736,lm0740",,-5.155202441188829,,True,
Fe,I,7401.6826,kpno_solar_atlas,51.736588255409394,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0009752; sigma_fit=0.0248 A (init 0.0424, floor 0.0063); ew_err=2.89 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0736,lm0740",,-5.155532671698296,,True,
Fe,I,7406.0505,kpno_solar_atlas,102.79029210801986,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0002194; sigma_fit=0.0524 A (init 0.0425, floor 0.0063); ew_err=1.36 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0740",,-4.857634568835458,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth 0.016, predicted 0.090) — the line is absent from the spectrum or misplaced in the list"
Fe,I,7411.1526,kpno_solar_atlas,128.93114427081966,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0005477; sigma_fit=0.0377 A (init 0.0425, floor 0.0063); ew_err=2.49 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0740",,-4.759527918670255,,False,REW -4.760 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,7415.1864,kpno_solar_atlas,56.61506114116134,"PROFILE-FIT (voigt), model integrated; chi2_red=0.001263; sigma_fit=0.0063 A (init 0.0425, floor 0.0063); ew_err=51.33 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0740",,-5.1171900919581965,,False,"FIT-PINNED: fitted sigma 0.0063 A sits on the instrumental floor 0.0063 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7418.6663,kpno_solar_atlas,56.61923136467261,"PROFILE-FIT (voigt), model integrated; chi2_red=9.105e-05; sigma_fit=0.0413 A (init 0.0425, floor 0.0063); ew_err=1.42 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0740",,-5.117361867166297,,True,
Fe,I,7421.5588,kpno_solar_atlas,25.909268620255403,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0005201; sigma_fit=0.0063 A (init 0.0426, floor 0.0063); ew_err=18.99 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0740",,-5.45703997897833,,False,"FIT-PINNED: fitted sigma 0.0063 A sits on the instrumental floor 0.0063 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7430.5379,kpno_solar_atlas,40.83453609016936,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0008901; sigma_fit=0.0063 A (init 0.0426, floor 0.0063); ew_err=4.91 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0740",,-5.259992627619095,,False,"FIT-PINNED: fitted sigma 0.0063 A sits on the instrumental floor 0.0063 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7430.7997,kpno_solar_atlas,42.163047785240146,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0008948; sigma_fit=0.0063 A (init 0.0426, floor 0.0063); ew_err=4.92 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0740",,-5.246103558274282,,False,"FIT-PINNED: fitted sigma 0.0063 A sits on the instrumental floor 0.0063 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7430.8555,kpno_solar_atlas,42.26959767743286,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0008912; sigma_fit=0.0063 A (init 0.0426, floor 0.0063); ew_err=4.90 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0740",,-5.245010701893132,,False,"FIT-PINNED: fitted sigma 0.0063 A sits on the instrumental floor 0.0063 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,7435.5909,kpno_solar_atlas,31.990895855816685,"PROFILE-FIT (voigt), model integrated; chi2_red=1.553e-05; sigma_fit=0.0335 A (init 0.0426, floor 0.0063); ew_err=0.48 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0740",,-5.36628908523441,,True,
Fe,I,7440.2443,kpno_solar_atlas,33.98319001329347,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0005466; sigma_fit=0.4000 A (init 0.0427, floor 0.0063); ew_err=127.44 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0740,lm0744",,-5.340323052001384,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.596 A from the catalogued position (depth 0.157 vs 0.045 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,7440.911,kpno_solar_atlas,70.7676811862494,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0002916; sigma_fit=0.0243 A (init 0.0427, floor 0.0063); ew_err=2.32 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0740,lm0744",,-5.0217911445148244,,True,
Fe,I,7443.0217,kpno_solar_atlas,46.916734308824424,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0001391; sigma_fit=0.0188 A (init 0.0427, floor 0.0063); ew_err=1.26 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0744",,-5.2004215102238724,,True,
Fe,I,7445.6931,kpno_solar_atlas,151.51022180395108,"PROFILE-FIT (voigt), model integrated; chi2_red=1.282e-05; sigma_fit=0.0363 A (init 0.0427, floor 0.0063); ew_err=0.59 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0744",,-4.6914631973195435,,False,"FEATURE-VERIFICATION: GF-GHOST: observed depth 0.388 vs predicted 0.064 (x6.1) at the correct position — the spectrum and the line parameters disagree; gf or identification is suspect, not the measurement"
Fe,I,7445.7485,kpno_solar_atlas,151.64384023982439,"PROFILE-FIT (voigt), model integrated; chi2_red=1.238e-05; sigma_fit=0.0365 A (init 0.0427, floor 0.0063); ew_err=0.52 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0744",,-4.691083588677276,,False,REW -4.691 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
