element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason
Fe,I,4298.2005,kpno_solar_atlas,382.9787322816965,"PROFILE-FIT (gaussian), model integrated; chi2_red=0.07083; sigma_fit=0.4000 A (init 0.0246, floor 0.0037); ew_err=193.11 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-4.050112013114162,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.160 A from the catalogued position (depth 0.796 vs 0.531 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4299.1178,kpno_solar_atlas,736.0736374436485,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01945; sigma_fit=0.4000 A (init 0.0247, floor 0.0037); ew_err=295.37 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-3.7664580816636564,,False,REW -3.766 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4299.4666,kpno_solar_atlas,749.2135017626598,"PROFILE-FIT (voigt), model integrated; chi2_red=0.03216; sigma_fit=0.4000 A (init 0.0247, floor 0.0037); ew_err=363.80 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-3.758808984219967,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.223 A from the catalogued position (depth 0.916 vs 0.563 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4300.2036,kpno_solar_atlas,685.549131667001,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02862; sigma_fit=0.4000 A (init 0.0247, floor 0.0037); ew_err=290.04 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-3.7974504333435495,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.154 A from the catalogued position (depth 0.849 vs 0.368 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4300.5191,kpno_solar_atlas,689.5876999129957,"PROFILE-FIT (voigt), model integrated; chi2_red=0.04474; sigma_fit=0.4000 A (init 0.0247, floor 0.0037); ew_err=326.95 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-3.794931374418094,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.470 A from the catalogued position (depth 0.884 vs 0.635 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4301.0315,kpno_solar_atlas,556.3538334173004,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0254; sigma_fit=0.3904 A (init 0.0247, floor 0.0037); ew_err=172.69 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-3.88822153846993,,False,"FEATURE-VERIFICATION: GF-GHOST: observed depth 0.704 vs predicted 0.174 (x4.0) at the correct position — the spectrum and the line parameters disagree; gf or identification is suspect, not the measurement"
Fe,I,4301.4965,kpno_solar_atlas,400.108537317337,"PROFILE-FIT (gaussian), model integrated; chi2_red=0.108; sigma_fit=0.4000 A (init 0.0247, floor 0.0037); ew_err=171.90 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-4.031441755626433,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.406 A from the catalogued position (depth 0.835 vs 0.110 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4302.6745,kpno_solar_atlas,696.5619360256967,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02883; sigma_fit=0.4000 A (init 0.0247, floor 0.0037); ew_err=317.17 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-3.790778754145645,,False,REW -3.791 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4303.2205,kpno_solar_atlas,594.9596364050847,"PROFILE-FIT (voigt), model integrated; chi2_red=0.04023; sigma_fit=0.4000 A (init 0.0247, floor 0.0037); ew_err=355.47 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-3.85930609713174,,False,REW -3.859 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4304.8856,kpno_solar_atlas,568.7762436442565,"PROFILE-FIT (voigt), model integrated; chi2_red=0.04926; sigma_fit=0.4000 A (init 0.0247, floor 0.0037); ew_err=318.43 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-3.879020166092374,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.568 A from the catalogued position (depth 0.804 vs 0.357 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4305.1335,kpno_solar_atlas,565.3666960994661,"PROFILE-FIT (voigt), model integrated; chi2_red=0.04304; sigma_fit=0.4000 A (init 0.0247, floor 0.0037); ew_err=318.34 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-3.8816564012081356,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.320 A from the catalogued position (depth 0.804 vs 0.559 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4305.206,kpno_solar_atlas,558.5065854384851,"PROFILE-FIT (voigt), model integrated; chi2_red=0.03006; sigma_fit=0.4000 A (init 0.0247, floor 0.0037); ew_err=340.79 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-3.8869656385475366,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.247 A from the catalogued position (depth 0.804 vs 0.477 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4306.0414,kpno_solar_atlas,521.9000229665147,"PROFILE-FIT (voigt), model integrated; chi2_red=0.03721; sigma_fit=0.0865 A (init 0.0247, floor 0.0037); ew_err=190.67 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-3.9164908850211178,,False,REW -3.916 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4306.3469,kpno_solar_atlas,466.97400637219823,"PROFILE-FIT (gaussian), model integrated; chi2_red=0.1159; sigma_fit=0.4000 A (init 0.0247, floor 0.0037); ew_err=192.32 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-3.9648163050298506,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.433 A from the catalogued position (depth 0.843 vs 0.061 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4306.5796,kpno_solar_atlas,313.1787218617798,"PROFILE-FIT (gaussian), model integrated; chi2_red=0.06883; sigma_fit=0.1708 A (init 0.0247, floor 0.0037); ew_err=79.63 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-4.138340231496219,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.265 A from the catalogued position (depth 0.703 vs 0.411 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4306.7443,kpno_solar_atlas,409.650387899363,"PROFILE-FIT (voigt), model integrated; chi2_red=0.04509; sigma_fit=0.0037 A (init 0.0247, floor 0.0037); ew_err=104.14 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-4.021735717167768,,False,"FIT-PINNED: fitted sigma 0.0037 A sits on the instrumental floor 0.0037 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4306.9054,kpno_solar_atlas,451.4346497838185,"PROFILE-FIT (gaussian), model integrated; chi2_red=0.05182; sigma_fit=0.4000 A (init 0.0247, floor 0.0037); ew_err=190.72 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-3.9795704424932996,,False,REW -3.980 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4307.6104,kpno_solar_atlas,733.8610951824336,"PROFILE-FIT (voigt), model integrated; chi2_red=0.008; sigma_fit=0.4000 A (init 0.0247, floor 0.0037); ew_err=233.96 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-3.768622552143318,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.299 A from the catalogued position (depth 0.939 vs 0.679 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4308.514,kpno_solar_atlas,710.7445879125886,"PROFILE-FIT (voigt), model integrated; chi2_red=0.04384; sigma_fit=0.4000 A (init 0.0247, floor 0.0037); ew_err=275.08 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-3.782613947107032,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.594 A from the catalogued position (depth 0.928 vs 0.456 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4309.1773,kpno_solar_atlas,656.7678469904954,"PROFILE-FIT (voigt), model integrated; chi2_red=0.03655; sigma_fit=0.4000 A (init 0.0247, floor 0.0037); ew_err=222.61 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-3.8169824802674204,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.207 A from the catalogued position (depth 0.794 vs 0.496 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4309.558,kpno_solar_atlas,661.2137874362164,"PROFILE-FIT (voigt), model integrated; chi2_red=0.03756; sigma_fit=0.4000 A (init 0.0247, floor 0.0037); ew_err=226.75 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-3.814090829245316,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.173 A from the catalogued position (depth 0.794 vs 0.139 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4309.7349,kpno_solar_atlas,623.6177053760249,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0324; sigma_fit=0.4000 A (init 0.0247, floor 0.0037); ew_err=239.64 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-3.839532119784162,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.350 A from the catalogued position (depth 0.794 vs 0.507 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4309.9747,kpno_solar_atlas,631.7477126871667,"PROFILE-FIT (voigt), model integrated; chi2_red=0.04139; sigma_fit=0.4000 A (init 0.0247, floor 0.0037); ew_err=226.86 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-3.83393104263107,,False,"FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth -0.034, predicted 0.197) — the line is absent from the spectrum or misplaced in the list"
Fe,I,4310.536,kpno_solar_atlas,604.739962607137,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02391; sigma_fit=0.4000 A (init 0.0247, floor 0.0037); ew_err=212.23 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-3.8529626077787,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.434 A from the catalogued position (depth 0.636 vs 0.444 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4312.4947,kpno_solar_atlas,604.4689783417756,"PROFILE-FIT (voigt), model integrated; chi2_red=0.03186; sigma_fit=0.4000 A (init 0.0247, floor 0.0037); ew_err=326.12 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-3.8533545567864076,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.377 A from the catalogued position (depth 0.842 vs 0.384 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4312.9666,kpno_solar_atlas,443.42863221044706,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01543; sigma_fit=0.1958 A (init 0.0247, floor 0.0037); ew_err=147.70 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-3.9879523628418396,,False,"FEATURE-VERIFICATION: GF-GHOST: observed depth 0.533 vs predicted 0.067 (x8.0) at the correct position — the spectrum and the line parameters disagree; gf or identification is suspect, not the measurement"
Fe,I,4313.0419,kpno_solar_atlas,462.4699667745511,"PROFILE-FIT (voigt), model integrated; chi2_red=0.03125; sigma_fit=0.0387 A (init 0.0247, floor 0.0037); ew_err=171.27 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-3.9697001427090255,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.171 A from the catalogued position (depth 0.846 vs 0.605 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4314.3192,kpno_solar_atlas,273.8298295251754,"PROFILE-FIT (gaussian), model integrated; chi2_red=0.05987; sigma_fit=0.1642 A (init 0.0247, floor 0.0037); ew_err=111.39 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-4.1974315177027925,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.237 A from the catalogued position (depth 0.869 vs 0.551 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4314.9991,kpno_solar_atlas,381.7677761199405,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01869; sigma_fit=0.1008 A (init 0.0247, floor 0.0037); ew_err=99.51 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-4.053181441366455,,False,"FEATURE-VERIFICATION: GF-GHOST: observed depth 0.820 vs predicted 0.056 (x14.6) at the correct position — the spectrum and the line parameters disagree; gf or identification is suspect, not the measurement"
Fe,I,4315.9517,kpno_solar_atlas,80.8782016817427,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0008346; sigma_fit=0.4000 A (init 0.0247, floor 0.0037); ew_err=315.84 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-4.72724508963151,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.503 A from the catalogued position (depth 0.135 vs 0.106 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4316.9516,kpno_solar_atlas,120.65026590029284,"PROFILE-FIT (voigt), model integrated; chi2_red=0.007769; sigma_fit=0.0037 A (init 0.0248, floor 0.0037); ew_err=18.51 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-4.55364889615648,,False,"FIT-PINNED: fitted sigma 0.0037 A sits on the instrumental floor 0.0037 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4317.064,kpno_solar_atlas,122.78304458945085,"PROFILE-FIT (voigt), model integrated; chi2_red=0.00777; sigma_fit=0.0037 A (init 0.0248, floor 0.0037); ew_err=20.52 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-4.546050088912216,,False,"FIT-PINNED: fitted sigma 0.0037 A sits on the instrumental floor 0.0037 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4317.3744,kpno_solar_atlas,135.1929097298949,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01015; sigma_fit=0.4000 A (init 0.0248, floor 0.0037); ew_err=77.29 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-4.50426579665609,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.579 A from the catalogued position (depth 0.527 vs 0.113 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4318.3203,kpno_solar_atlas,199.24762920479208,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01527; sigma_fit=0.0037 A (init 0.0248, floor 0.0037); ew_err=18.44 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428",,-4.335921689295859,,False,"FIT-PINNED: fitted sigma 0.0037 A sits on the instrumental floor 0.0037 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4319.4211,kpno_solar_atlas,85.19699346633567,"PROFILE-FIT (voigt), model integrated; chi2_red=0.003682; sigma_fit=0.0037 A (init 0.0248, floor 0.0037); ew_err=152.10 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428,lm0432",,-4.705001276311323,,False,"FIT-PINNED: fitted sigma 0.0037 A sits on the instrumental floor 0.0037 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4320.3611,kpno_solar_atlas,244.8152907786215,"PROFILE-FIT (voigt), model integrated; chi2_red=0.03234; sigma_fit=0.2126 A (init 0.0248, floor 0.0037); ew_err=88.08 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428,lm0432",,-4.246681507416852,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.386 A from the catalogued position (depth 0.859 vs 0.215 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4320.5014,kpno_solar_atlas,287.45402668863215,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02602; sigma_fit=0.0636 A (init 0.0248, floor 0.0037); ew_err=45.35 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0428,lm0432",,-4.176965753527557,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.246 A from the catalogued position (depth 0.859 vs 0.344 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4322.8128,kpno_solar_atlas,325.30217863516367,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01399; sigma_fit=0.1424 A (init 0.0248, floor 0.0037); ew_err=115.58 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0432",,-4.123479456881695,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.408 A from the catalogued position (depth 0.660 vs 0.104 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4323.1346,kpno_solar_atlas,477.5191640484464,"PROFILE-FIT (voigt), model integrated; chi2_red=0.007337; sigma_fit=0.3486 A (init 0.0248, floor 0.0037); ew_err=181.02 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0432",,-3.956807951820459,,False,"FEATURE-VERIFICATION: GF-GHOST: observed depth 0.488 vs predicted 0.106 (x4.6) at the correct position — the spectrum and the line parameters disagree; gf or identification is suspect, not the measurement"
Fe,I,4323.3789,kpno_solar_atlas,600.4943256279461,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01547; sigma_fit=0.4000 A (init 0.0248, floor 0.0037); ew_err=265.45 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0432",,-3.8573143907849543,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.471 A from the catalogued position (depth 0.668 vs 0.524 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4323.9264,kpno_solar_atlas,569.6565883071587,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01335; sigma_fit=0.4000 A (init 0.0248, floor 0.0037); ew_err=324.72 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0432",,-3.880265168437091,,False,REW -3.880 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4324.3219,kpno_solar_atlas,470.16757668505085,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02122; sigma_fit=0.4000 A (init 0.0248, floor 0.0037); ew_err=152.40 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0432",,-3.963665338754662,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.472 A from the catalogued position (depth 0.615 vs 0.186 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4324.728,kpno_solar_atlas,497.14263627520023,"PROFILE-FIT (voigt), model integrated; chi2_red=0.032; sigma_fit=0.4000 A (init 0.0248, floor 0.0037); ew_err=220.74 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0432",,-3.939477787100139,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.268 A from the catalogued position (depth 0.834 vs 0.137 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4324.9315,kpno_solar_atlas,543.860472652381,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02639; sigma_fit=0.4000 A (init 0.0248, floor 0.0037); ew_err=280.02 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0432",,-3.9004917375412904,,False,REW -3.900 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditioned here. Measured and reported; excluded from the aggregate only.
Fe,I,4325.1753,kpno_solar_atlas,646.8591253248647,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02692; sigma_fit=0.4000 A (init 0.0248, floor 0.0037); ew_err=292.76 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0432",,-3.8251940050014888,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.595 A from the catalogued position (depth 0.938 vs 0.478 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4325.3628,kpno_solar_atlas,739.5709432592881,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02998; sigma_fit=0.4000 A (init 0.0248, floor 0.0037); ew_err=238.86 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0432",,-3.7670427008216536,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.407 A from the catalogued position (depth 0.939 vs 0.527 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4327.7757,kpno_solar_atlas,182.09395090863944,"PROFILE-FIT (voigt), model integrated; chi2_red=0.006309; sigma_fit=0.0037 A (init 0.0248, floor 0.0037); ew_err=51.97 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0432",,-4.375969225125192,,False,"FIT-PINNED: fitted sigma 0.0037 A sits on the instrumental floor 0.0037 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4328.0195,kpno_solar_atlas,185.48784002870613,"PROFILE-FIT (voigt), model integrated; chi2_red=0.008332; sigma_fit=0.0037 A (init 0.0248, floor 0.0037); ew_err=48.36 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0432",,-4.3679737648578,,False,"FIT-PINNED: fitted sigma 0.0037 A sits on the instrumental floor 0.0037 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4329.0342,kpno_solar_atlas,179.01619852379548,"PROFILE-FIT (voigt), model integrated; chi2_red=0.008306; sigma_fit=0.4000 A (init 0.0248, floor 0.0037); ew_err=224.61 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0432",,-4.383498686332457,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.433 A from the catalogued position (depth 0.324 vs 0.120 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4329.2603,kpno_solar_atlas,138.11144001523851,"PROFILE-FIT (voigt), model integrated; chi2_red=0.00278; sigma_fit=0.0037 A (init 0.0248, floor 0.0037); ew_err=46.91 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0432",,-4.4961840454275235,,False,"FIT-PINNED: fitted sigma 0.0037 A sits on the instrumental floor 0.0037 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4329.5363,kpno_solar_atlas,181.5843338375952,"PROFILE-FIT (voigt), model integrated; chi2_red=0.01109; sigma_fit=0.4000 A (init 0.0248, floor 0.0037); ew_err=227.16 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0432",,-4.377363008129698,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.481 A from the catalogued position (depth 0.360 vs 0.065 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4330.4623,kpno_solar_atlas,325.72535144845443,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02197; sigma_fit=0.4000 A (init 0.0248, floor 0.0037); ew_err=196.63 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0432",,-4.123682700740206,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.238 A from the catalogued position (depth 0.684 vs 0.270 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4330.9516,kpno_solar_atlas,273.68067112259587,"PROFILE-FIT (voigt), model integrated; chi2_red=0.0172; sigma_fit=0.0544 A (init 0.0248, floor 0.0037); ew_err=134.02 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0432",,-4.199339204194322,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.251 A from the catalogued position (depth 0.680 vs 0.493 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4331.365,kpno_solar_atlas,242.73529010439677,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02571; sigma_fit=0.4000 A (init 0.0248, floor 0.0037); ew_err=222.12 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0432",,-4.251491861967274,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.278 A from the catalogued position (depth 0.715 vs 0.069 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4331.4495,kpno_solar_atlas,234.04980573940088,"PROFILE-FIT (voigt), model integrated; chi2_red=0.02539; sigma_fit=0.4000 A (init 0.0248, floor 0.0037); ew_err=210.83 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0432",,-4.267324970361683,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.193 A from the catalogued position (depth 0.715 vs 0.187 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4332.4436,kpno_solar_atlas,213.69804826290007,"PROFILE-FIT (voigt), model integrated; chi2_red=0.007152; sigma_fit=0.1244 A (init 0.0248, floor 0.0037); ew_err=124.72 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0432",,-4.306932362048237,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.473 A from the catalogued position (depth 0.410 vs 0.146 at the line) — the EW is an upper bound on a blend, not this line"
Fe,I,4332.5707,kpno_solar_atlas,219.99603893287352,"PROFILE-FIT (voigt), model integrated; chi2_red=0.006555; sigma_fit=0.0037 A (init 0.0248, floor 0.0037); ew_err=120.19 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0432",,-4.294330797027972,,False,"FIT-PINNED: fitted sigma 0.0037 A sits on the instrumental floor 0.0037 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4332.8922,kpno_solar_atlas,238.83437683146985,"PROFILE-FIT (voigt), model integrated; chi2_red=0.006458; sigma_fit=0.0037 A (init 0.0248, floor 0.0037); ew_err=83.89 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0432",,-4.258681046652073,,False,"FIT-PINNED: fitted sigma 0.0037 A sits on the instrumental floor 0.0037 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4334.0764,kpno_solar_atlas,210.7888974392037,"PROFILE-FIT (voigt), model integrated; chi2_red=0.00598; sigma_fit=0.0037 A (init 0.0249, floor 0.0037); ew_err=61.03 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0432",,-4.313048830469558,,False,"FIT-PINNED: fitted sigma 0.0037 A sits on the instrumental floor 0.0037 A. No observed feature can be narrower than the instrument profile, so the optimiser hit a bound rather than a minimum and the integrated EW is not trustworthy."
Fe,I,4334.9277,kpno_solar_atlas,212.4282726145388,"PROFILE-FIT (voigt), model integrated; chi2_red=0.005027; sigma_fit=0.4000 A (init 0.0249, floor 0.0037); ew_err=113.45 mA; continuum linear anchors at +/-1.2 A; segment(s) lm0432",,-4.309769540897189,,False,"FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.341 A from the catalogued position (depth 0.304 vs 0.210 at the line) — the EW is an upper bound on a blend, not this line"
