element,ion,band,wavelength_air_A,ew_mA,rew,a_1dlte,in_aggregate_1dlte,excluded_reason_1dlte,elo_eV,eup_eV,loggf,n_vald_candidates,network,domain_reason,feature_ok,delta_E_ok,level_ok,stellar_ok,in_domain,delta_E_eV,aberr,aberr_axis_line,aberr_if_extrapolated,a_3dnlte
Fe,I,VIS,4907.732,,,7.336,True,nan,3.4302,5.9558,-1.7,1,gt02,,True,True,True,True,True,2.5256,0.022531248503939325,0.019933156757761153,0.022531248503939325,7.358531248503939
Fe,I,VIS,4910.017,,,7.453,True,nan,3.3965,5.9209,-1.28,2,gt02,,True,True,True,True,True,2.5243999999999995,0.032023479582380124,0.03201275230117785,0.032023479582380124,7.48502347958238
Fe,I,VIS,4911.529,,,7.595,True,nan,4.2562,6.7799,-1.84,1,gt02,,True,True,True,True,True,2.5237,0.04241038293190244,,0.04241038293190244,7.637410382931902
Fe,I,VIS,4911.779,,,7.598,True,nan,3.9286,6.4521,-1.75,1,gt02,,True,True,True,True,True,2.5235,0.0552557860760054,,0.0552557860760054,7.653255786076005
Fe,I,VIS,4933.873,,,7.366,True,nan,3.9433,6.4555,-1.56,1,gt02,,True,True,True,True,True,2.5122,0.050684982270290654,0.052499715937654734,0.050684982270290654,7.41668498227029
Fe,I,VIS,4934.084,,,7.286,True,nan,3.3014,5.8135,-2.39,1,gt02,,True,True,True,True,True,2.5121,0.03648011954988717,0.03870207627983051,0.03648011954988717,7.322480119549887
Fe,I,VIS,4946.387,,,7.518,True,nan,3.3683,5.8741,-1.11,2,gt02,,True,True,True,True,True,2.5058000000000002,0.03296719270625366,,0.03296719270625366,7.550967192706254
Fe,I,VIS,4950.105,,,7.317,True,nan,3.417,5.9209,-1.5,1,gt02,,True,True,True,True,True,2.5039,0.029170358957616396,0.021766150766259068,0.029170358957616396,7.346170358957616
Fe,I,VIS,4966.088,,,7.455,True,nan,3.332,5.8279,-0.79,1,gt02,,True,True,True,True,True,2.4959,0.0492868445628364,,0.0492868445628364,7.504286844562836
Fe,I,VIS,4973.102,,,7.38,True,nan,3.9597,6.4521,-0.69,1,gt02,,True,True,True,True,True,2.4923999999999995,0.04247394073585778,0.04384124904331066,0.04247394073585778,7.422473940735857
Fe,I,VIS,4985.253,,,7.321,True,nan,3.9286,6.4149,-0.44,1,gt02,,True,True,True,True,True,2.4863000000000004,0.05951635132606031,0.06126275561960415,0.05951635132606031,7.38051635132606
Fe,I,VIS,5001.863,,,7.415,True,nan,3.8816,6.3597,-0.01,2,gt02,,True,True,True,True,True,2.4781,0.07681382670551913,0.07687399033759271,0.07681382670551913,7.491813826705519
Fe,I,VIS,5002.792,,,7.059,True,nan,3.3965,5.8741,-1.46,1,gt02,,True,True,True,True,True,2.4776000000000002,0.03646638943729123,0.015821038831825875,0.03646638943729123,7.095466389437291
Fe,I,VIS,5005.712,,,7.227,True,nan,3.8835,6.3597,-0.12,1,gt02,,True,True,True,True,True,2.4762,0.07251489022989213,0.06973276689306386,0.07251489022989213,7.299514890229893
Fe,I,VIS,5014.942,,,7.246,True,nan,3.9433,6.4149,-0.18,1,gt02,,True,True,True,True,True,2.4716000000000005,0.0661617785837461,0.06621373059378433,0.0661617785837461,7.3121617785837465
Fe,I,VIS,5022.235,,,6.836,True,nan,3.9841,6.4521,-0.33,1,gt02,,True,True,True,True,True,2.4679999999999995,0.05961679449941168,0.061133034127659636,0.05961679449941168,6.895616794499412
Fe,I,VIS,5023.498,,,7.546,True,nan,4.3125,6.7799,-1.67,1,gt02,,True,True,True,True,True,2.4673999999999996,0.049974604504060896,,0.049974604504060896,7.595974604504061
Fe,I,VIS,5028.126,,,7.44,True,nan,3.5732,6.0383,-1.02,1,gt02,,True,True,True,True,True,2.4650999999999996,0.036491182500051456,0.03636264265941874,0.036491182500051456,7.476491182500052
Fe,I,VIS,5039.251,,,7.353,True,nan,3.3683,5.8279,-1.52,1,gt02,,True,True,True,True,True,2.4595999999999996,0.038230516230358086,0.03204569084864839,0.038230516230358086,7.391230516230358
Fe,I,VIS,5048.436,,,7.284,True,nan,3.9597,6.4149,-1.0,1,gt02,,True,True,True,True,True,2.4552,0.03318095070586473,0.031857256280167195,0.03318095070586473,7.317180950705865
Fe,I,VIS,5098.573,,,7.47,True,nan,3.9286,6.3597,-0.88,1,gt02,,True,True,True,True,True,2.4311000000000003,0.028017454370279082,0.027540649174790807,0.028017454370279082,7.498017454370279
Fe,I,VIS,5099.077,,,7.435,True,nan,3.9841,6.4149,-1.39,1,gt02,,True,True,True,True,True,2.4308,0.02762276045634854,0.028399609545637666,0.02762276045634854,7.462622760456348
Fe,I,VIS,5110.358,,,7.35,True,nan,3.5732,5.9987,-1.41,1,gt02,,True,True,True,True,True,2.4255000000000004,0.023840523803908498,0.0220959676288333,0.023840523803908498,7.373840523803908
Fe,I,VIS,5129.631,,,7.576,True,nan,3.9433,6.3597,-1.67,1,gt02,,True,True,True,True,True,2.4164000000000003,0.03606234882664655,,0.03606234882664655,7.612062348826647
Fe,I,VIS,5133.688,,,7.334,True,nan,4.1777,6.5921,0.36,1,gt02,,True,True,True,True,True,2.4144000000000005,0.07175094868611687,0.07096331062034167,0.07175094868611687,7.405750948686117
Fe,I,VIS,5139.251,,,7.549,True,nan,2.998,5.4099,-0.73,1,gt02,upper level 5.4099 eV is not within 0.02 eV of any level in the training set,True,True,False,True,False,2.4119,,,0.069929744600574,
Fe,I,VIS,5171.672,,,7.316,True,nan,3.6416,6.0383,-2.27,1,gt02,,True,True,True,True,True,2.3966999999999996,0.030114215846693743,0.0331021857429694,0.030114215846693743,7.346114215846693
Fe,I,VIS,5208.594,,,7.821,True,nan,3.241,5.6207,-0.89,1,gt02,,True,True,True,True,True,2.3797,0.059392609803644,,0.059392609803644,7.880392609803644
Fe,I,VIS,5215.18,,,7.459,True,nan,3.2657,5.6424,-0.86,1,gt02,,True,True,True,True,True,2.3767000000000005,0.06037706349222938,,0.06037706349222938,7.519377063492229
Fe,I,VIS,5217.389,,,7.337,True,nan,3.2112,5.5869,-1.07,1,gt02,,True,True,True,True,True,2.3757,0.056394082533580525,0.05635890803003123,0.056394082533580525,7.393394082533581
Fe,I,VIS,5226.861,,,7.218,True,nan,3.0385,5.4099,-0.55,1,gt02,lower level 3.0385 eV is not within 0.02 eV of any level in the training set; upper level 5.4099 eV is not within 0.02 eV of any level in the training set,True,True,False,True,False,2.3714000000000004,,,0.07651084452926661,
Fe,I,VIS,5242.491,,,7.246,True,nan,3.6343,5.9987,-0.83,1,gt02,,True,True,True,True,True,2.3644000000000003,0.02668984190835469,0.024825034680197047,0.02668984190835469,7.272689841908355
Fe,I,VIS,5253.462,,,7.447,True,nan,3.283,5.6424,-1.58,1,gt02,,True,True,True,True,True,2.3594000000000004,0.05273362419183453,,0.05273362419183453,7.499733624191834
Fe,I,VIS,5263.306,,,7.384,True,nan,3.2657,5.6207,-0.87,1,gt02,,True,True,True,True,True,2.3550000000000004,0.058629072095626844,0.057471718204757966,0.058629072095626844,7.442629072095627
Fe,I,VIS,5273.163,,,7.011,True,nan,3.2918,5.6424,-1.01,1,gt02,,True,True,True,True,True,2.3506000000000005,0.056784765505369025,0.046483987800748944,0.056784765505369025,7.067784765505369
Fe,I,VIS,5283.621,,,7.439,True,nan,3.241,5.5869,-0.45,1,gt02,,True,True,True,True,True,2.3459,0.07360168468560666,,0.07360168468560666,7.512601684685607
Fe,I,VIS,5285.127,,,7.602,True,nan,4.4346,6.7799,-1.66,1,gt02,,True,True,True,True,True,2.3453,0.051034597392045605,,0.051034597392045605,7.653034597392046
Fe,I,VIS,5288.525,,,7.326,True,nan,3.6946,6.0383,-1.49,1,gt02,,True,True,True,True,True,2.3436999999999997,0.025947619432104593,0.025727809432104717,0.025947619432104593,7.351947619432104
Fe,I,VIS,5302.3,,,7.467,True,nan,3.283,5.6207,-0.73,2,gt02,,True,True,True,True,True,2.3377000000000003,0.06275447838226378,,0.06275447838226378,7.529754478382263
Fe,I,VIS,5324.179,,,7.502,True,nan,3.2112,5.5392,-0.11,1,gt02,,True,True,True,True,True,2.3280000000000003,0.08391865640387516,,0.08391865640387516,7.585918656403875
Fe,I,VIS,5339.929,,,7.435,True,nan,3.2657,5.5869,-0.63,1,gt02,,True,True,True,True,True,2.3212,0.06665118412390497,,0.06665118412390497,7.501651184123904
Fe,I,VIS,5353.374,,,7.187,True,nan,4.1034,6.4187,-0.76,1,gt02,,True,True,True,True,True,2.3153000000000006,0.051594659859805575,0.048547901098154975,0.051594659859805575,7.238594659859806
Fe,I,VIS,5373.709,,,7.417,True,nan,4.4733,6.7799,-0.71,1,gt02,,True,True,True,True,True,2.3065999999999995,0.04997633284422143,0.04946095348006671,0.04997633284422143,7.466976332844221
Fe,I,VIS,5379.574,,,7.435,True,nan,3.6946,5.9987,-1.42,1,gt02,,True,True,True,True,True,2.3041000000000005,0.03410507673285784,0.0335640978142583,0.03410507673285784,7.469105076732857
Fe,I,VIS,5393.167,,,7.426,True,nan,3.241,5.5392,-0.72,1,gt02,,True,True,True,True,True,2.2982,0.062039637622068766,0.06207512539728592,0.062039637622068766,7.488039637622069
Fe,I,VIS,5403.822,,,7.257,True,nan,4.0758,6.3696,-0.98,1,gt02,,True,True,True,True,True,2.2938,0.04395498931742506,0.04158738717590685,0.04395498931742506,7.300954989317424
Fe,I,VIS,5455.454,,,7.55,True,nan,4.3201,6.5921,0.27,1,gt02,,True,True,True,True,True,2.2720000000000002,0.06527981023158604,,0.06527981023158604,7.615279810231586
Fe,I,VIS,5473.9,,,7.508,True,nan,4.1544,6.4187,-0.72,1,gt02,,True,True,True,True,True,2.2643000000000004,0.050128485593613006,,0.050128485593613006,7.558128485593613
Fe,I,VIS,5476.564,,,7.605,True,nan,4.1034,6.3666,-0.28,1,gt02,,True,True,True,True,True,2.2632000000000003,0.04762364095806823,,0.04762364095806823,7.652623640958069
Fe,I,VIS,5481.438,,,7.557,True,nan,4.1909,6.4521,-1.33,1,gt02,,True,True,True,True,True,2.2611999999999997,0.04726545363633208,,0.04726545363633208,7.604265453636333
Fe,I,VIS,5483.099,,,7.459,True,nan,4.1544,6.4149,-1.39,1,gt02,,True,True,True,True,True,2.2605000000000004,0.045658603764517205,,0.045658603764517205,7.504658603764517
Fe,I,VIS,5493.499,,,6.838,True,nan,4.1034,6.3597,-1.48,1,gt02,,True,True,True,True,True,2.2563000000000004,0.04230756287288939,0.05155167213849508,0.04230756287288939,6.88030756287289
Fe,I,VIS,5532.747,,,7.136,True,nan,3.5732,5.8135,-1.89,1,gt02,,True,True,True,True,True,2.2403000000000004,0.04601350160166415,0.04291361526270149,0.04601350160166415,7.182013501601665
Fe,I,VIS,5538.516,,,7.505,True,nan,4.2176,6.4555,-1.54,2,gt02,,True,True,True,True,True,2.2379,0.036164764792209425,,0.036164764792209425,7.541164764792209
Fe,I,VIS,5554.894,,,7.347,True,nan,4.5485,6.7799,-0.27,1,gt02,,True,True,True,True,True,2.2314,0.056965916747646644,0.05756255036997142,0.056965916747646644,7.403965916747647
Fe,I,VIS,5563.6,,,7.399,True,nan,4.1909,6.4187,-0.75,1,gt02,,True,True,True,True,True,2.2278000000000002,0.050591583511817556,0.05011002111486802,0.050591583511817556,7.449591583511817
Fe,I,VIS,5569.618,,,7.449,True,nan,3.417,5.6424,-0.52,1,gt02,,True,True,True,True,True,2.2254000000000005,0.06325867198219692,,0.06325867198219692,7.512258671982197
Fe,I,VIS,5572.842,,,7.418,True,nan,3.3965,5.6207,-0.28,1,gt02,,True,True,True,True,True,2.2242,0.07031782364256556,0.07034167180651055,0.07031782364256556,7.488317823642566
Fe,I,VIS,5573.102,,,7.438,True,nan,4.1909,6.4149,-1.29,1,gt02,,True,True,True,True,True,2.224,0.0445394206252729,0.04459334665146261,0.0445394206252729,7.482539420625272
Fe,I,VIS,5586.756,,,7.315,True,nan,3.3683,5.5869,-0.11,1,gt02,,True,True,True,True,True,2.2186,0.07609846110098907,0.07479205855370698,0.07609846110098907,7.39109846110099
Fe,I,VIS,5602.767,,,7.526,True,nan,4.1544,6.3666,-0.95,1,gt02,,True,True,True,True,True,2.2122,0.04632880494721327,,0.04632880494721327,7.5723288049472135
Fe,I,VIS,5602.945,,,7.528,True,nan,3.4302,5.6424,-0.89,1,gt02,,True,True,True,True,True,2.2122,0.04548391746472709,,0.04548391746472709,7.573483917464727
Fe,I,VIS,5615.644,,,7.41,True,nan,3.332,5.5392,0.04,1,gt02,,True,True,True,True,True,2.2072000000000003,0.08191056247982276,0.08194700816739063,0.08191056247982276,7.491910562479823
Fe,I,VIS,5618.632,,,7.393,True,nan,4.2089,6.4149,-1.25,1,gt02,,True,True,True,True,True,2.2060000000000004,0.04420458347821256,0.04515328778980318,0.04420458347821256,7.437204583478213
Fe,I,VIS,5624.542,,,7.621,True,nan,3.417,5.6207,-0.76,1,gt02,,True,True,True,True,True,2.2037000000000004,0.048583104910923366,,0.048583104910923366,7.669583104910924
Fe,I,VIS,5638.262,,,7.441,True,nan,4.2204,6.4187,-0.72,1,gt02,,True,True,True,True,True,2.1983000000000006,0.050127907063639954,0.0501330167588262,0.050127907063639954,7.49112790706364
Fe,I,VIS,5658.532,,,7.387,True,nan,3.4302,5.6207,-1.85,1,gt02,,True,True,True,True,True,2.1905,0.04765594199207751,0.04621306298565081,0.04765594199207751,7.4346559419920775
Fe,I,VIS,5658.816,,,7.383,True,nan,3.3965,5.5869,-0.76,1,gt02,,True,True,True,True,True,2.1904,0.04941458886131171,0.047170033272141296,0.04941458886131171,7.432414588861311
Fe,I,VIS,5662.516,,,7.336,True,nan,4.1777,6.3666,-0.41,1,gt02,,True,True,True,True,True,2.1889000000000003,0.036847877575146126,0.03680336949755948,0.036847877575146126,7.372847877575146
Fe,I,VIS,5705.992,,,7.506,True,nan,4.6076,6.7799,-0.46,1,gt02,,True,True,True,True,True,2.1723,0.05663111928310301,,0.05663111928310301,7.562631119283103
Fe,I,VIS,5709.378,,,7.352,True,nan,3.3683,5.5392,-1.01,1,gt02,,True,True,True,True,True,2.1709,0.04387324484486224,0.03927092802500326,0.04387324484486224,7.3958732448448625
Fe,I,VIS,5712.131,,,7.421,True,nan,3.417,5.5869,-2.01,1,gt02,,True,True,True,True,True,2.1699,0.04191931716323749,0.03972329654324419,0.04191931716323749,7.462919317163237
Fe,I,VIS,5717.833,,,7.479,True,nan,4.2843,6.4521,-0.96,1,gt02,,True,True,True,True,True,2.1677999999999997,0.0423275222362354,,0.0423275222362354,7.521327522236236
Fe,I,VIS,5753.122,,,7.446,True,nan,4.2605,6.4149,-0.62,1,gt02,,True,True,True,True,True,2.1544,0.04478244522028289,0.04471953847061379,0.04478244522028289,7.490782445220282
Fe,I,VIS,5775.081,,,7.49,True,nan,4.2204,6.3666,-1.08,1,gt02,,True,True,True,True,True,2.1462000000000003,0.03781182948265979,,0.03781182948265979,7.52781182948266
Fe,I,VIS,5784.658,,,7.552,True,nan,3.3965,5.5392,-2.67,1,gt02,,True,True,True,True,True,2.1427,0.027139330753730137,,0.027139330753730137,7.57913933075373
Fe,I,VIS,6003.011,,,7.605,True,nan,3.8816,5.9464,-1.1,1,gt02,,True,True,True,True,True,2.0647999999999995,0.03248665314878406,,0.03248665314878406,7.637486653148785
Fe,I,VIS,6008.556,,,7.609,True,nan,3.8835,5.9464,-0.98,1,gt02,,True,True,True,True,True,2.0628999999999995,0.02249314207462258,,0.02249314207462258,7.631493142074622
Fe,I,VIS,6056.005,,,7.372,True,nan,4.7331,6.7799,-0.32,1,gt02,,True,True,True,True,True,2.0467999999999993,0.0566317506852623,0.0530637142605422,0.0566317506852623,7.428631750685263
Fe,I,VIS,6141.731,,,7.892,True,nan,3.6025,5.6207,-1.46,1,gt02,,True,True,True,True,True,2.0182,0.0390568575093546,,0.0390568575093546,7.931056857509355
Fe,I,VIS,6232.64,,,7.467,True,nan,3.6537,5.6424,-1.24,1,gt02,,True,True,True,True,True,1.9887000000000001,0.04160847978042792,,0.04160847978042792,7.508608479780428
Fe,I,VIS,6246.318,,,7.448,True,nan,3.6025,5.5869,-0.77,1,gt02,,True,True,True,True,True,1.9844,0.03636927258413926,0.03634149711827131,0.03636927258413926,7.484369272584139
Fe,I,VIS,6301.5,,,7.428,True,nan,3.6537,5.6207,-0.71,1,gt02,,True,True,True,True,True,1.967,0.03409916474610522,0.03327477448666287,0.03409916474610522,7.462099164746105
Fe,I,VIS,6315.811,,,7.366,True,nan,4.0758,6.0383,-1.63,1,gt02,,True,True,True,True,True,1.9624999999999995,0.02736684186058752,0.027030160995600863,0.02736684186058752,7.393366841860587
Fe,I,VIS,6336.823,,,7.475,True,nan,3.6864,5.6424,-0.85,1,gt02,,True,True,True,True,True,1.9560000000000004,0.02775270262887916,,0.02775270262887916,7.502752702628879
Fe,I,VIS,6400.0,,,7.398,True,nan,3.6025,5.5392,-0.27,1,gt02,,True,True,True,True,True,1.9367,0.06458071943684046,0.06380410637566329,0.06458071943684046,7.46258071943684
Fe,I,VIS,6408.017,,,7.478,True,nan,3.6864,5.6207,-0.99,1,gt02,,True,True,True,True,True,1.9343000000000004,0.03196558344351097,,0.03196558344351097,7.509965583443511
Fe,I,VIS,6411.648,,,7.398,True,nan,3.6537,5.5869,-0.59,1,gt02,,True,True,True,True,True,1.9331999999999998,0.038147958026338885,0.036133903087005315,0.038147958026338885,7.436147958026338
Fe,I,VIS,6627.544,,,7.597,True,nan,4.5485,6.4187,-1.59,1,gt02,,True,True,True,True,True,1.8702000000000005,0.04146249264108397,,0.04146249264108397,7.638462492641084
Fe,I,VIS,6663.231,,,7.396,True,nan,4.5585,6.4187,-1.2,1,gt02,,True,True,True,True,True,1.8601999999999999,0.020697551734335656,0.017268648036597813,0.020697551734335656,7.416697551734336
Fe,I,VIS,6705.101,,,7.295,True,nan,4.607,6.4555,-0.87,1,gt02,,True,True,True,True,True,1.8484999999999996,0.024104367855665998,0.023037029070329534,0.024104367855665998,7.319104367855666
Fe,I,VIS,6725.356,,,7.366,True,nan,4.1034,5.9464,-2.1,1,gt02,,True,True,True,True,True,1.843,0.04309357689899235,0.04341361338355276,0.04309357689899235,7.409093576898992
Fe,I,VIS,6841.339,,,7.226,True,nan,4.607,6.4187,-0.49,1,gt02,"transition energy Eup-Elo 1.8117 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.8117,,,0.018759815504782243,
Fe,I,VIS,6843.655,,,7.407,True,nan,4.5485,6.3597,-0.73,1,gt02,"transition energy Eup-Elo 1.8112 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.8112000000000004,,,0.008523135278079713,
Fe,I,VIS,6855.161,,,7.46,True,nan,4.5585,6.3666,-0.49,1,gt02,"transition energy Eup-Elo 1.8081 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.8080999999999996,,,0.016178914910352137,
Fe,I,VIS,6858.148,,,7.438,True,nan,4.6076,6.4149,-0.9,1,gt02,"transition energy Eup-Elo 1.8073 eV outside training [1.8190, 2.5898] (gt02, n=154);   -> that is a WAVELENGTH statement: the network saw 4787.8-6810.3 A only, and Eup-Elo is hc/lambda_vac by construction",True,False,True,True,False,1.8073000000000006,,,0.01762206885805067,
